date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,baseline_usd,price_index,is_basket_item
2018-05-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,10745.0,7.12,7.084666666666666,100.49872965088926,True
2018-05-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,2604.0,1.73,1.6529741379310345,104.65983467626275,False
2018-05-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,2851.0,1.89,1.565625,120.71856287425149,False
2018-05-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,3175.0,2.1,1.7433116883116881,120.46038663537828,False
2018-05-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1855.0,1.23,1.2923497267759563,95.1754756871036,False
2018-05-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2250.0,1.49,1.4978538812785387,99.47565771423345,False
2018-05-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,2708.0,1.79,1.6529741379310345,108.2896555320869,False
2018-05-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,2446.0,1.62,1.565625,103.47305389221557,False
2018-05-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1917.0,1.27,1.2923497267759563,98.27061310782241,False
2018-05-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2250.0,1.49,1.4978538812785387,99.47565771423345,False
2018-05-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,2703.0,1.79,1.6529741379310345,108.2896555320869,False
2018-05-15,Mount Lebanon,El Meten,El Metn,1693,33.92,35.72,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,3007.0,1.99,1.565625,127.1057884231537,False
2018-05-15,Mount Lebanon,Jbeil,Jbeil,1696,34.12,35.65,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1948.0,1.29,1.2923497267759563,99.81818181818181,False
2018-05-15,Mount Lebanon,Jbeil,Jbeil,1696,34.12,35.65,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2245.0,1.49,1.4978538812785387,99.47565771423345,False
2018-05-15,Mount Lebanon,Jbeil,Jbeil,1696,34.12,35.65,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,2245.0,1.49,1.6529741379310345,90.14055125296618,False
2018-05-15,Mount Lebanon,Jbeil,Jbeil,1696,34.12,35.65,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,1799.0,1.19,1.565625,76.00798403193613,False
2018-05-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2567.0,1.7,1.7433116883116881,97.5155510857824,False
2018-05-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1954.0,1.29,1.2923497267759563,99.81818181818181,False
2018-05-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,3505.0,2.32,1.6529741379310345,140.3530730918668,False
2018-05-15,Mount Lebanon,Kasrouane,Kesrwane,1698,33.97,35.61,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,3140.0,2.08,1.565625,132.85429141716568,False
2018-05-15,North,Bcharre,Bechare,1691,34.25,36.01,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,3500.0,2.32,1.6529741379310345,140.3530730918668,False
2018-05-15,North,El Batroun,Batroun,1688,34.25,35.67,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,5385.0,3.57,3.501741935483871,101.94926027599168,True
2018-05-15,North,El Batroun,Batroun,1688,34.25,35.67,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2500.0,1.66,1.7433116883116881,95.22106753082281,False
2018-05-15,North,El Batroun,Batroun,1688,34.25,35.67,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2223.0,1.47,1.4978538812785387,98.14041398652563,False
2018-05-15,North,El Batroun,Batroun,1688,34.25,35.67,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,3067.0,2.03,1.6529741379310345,122.80893895538343,False
2018-05-15,North,El Batroun,Batroun,1688,34.25,35.67,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,2733.0,1.81,1.565625,115.60878243512973,False
2018-05-15,North,El Koura,Koura,1699,34.31,35.81,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2750.0,1.82,1.7433116883116881,104.39900175066117,False
2018-05-15,North,El Koura,Koura,1699,34.31,35.81,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,2175.0,1.44,1.2923497267759563,111.42494714587738,False
2018-05-15,North,El Koura,Koura,1699,34.31,35.81,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2190.0,1.45,1.4978538812785387,96.8051702588178,False
2018-05-15,North,El Koura,Koura,1699,34.31,35.81,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,2750.0,1.82,1.565625,116.24750499001996,False
2018-05-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2500.0,1.66,1.7433116883116881,95.22106753082281,False
2018-05-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1750.0,1.16,1.2923497267759563,89.75898520084567,False
2018-05-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,10775.0,7.14,7.084666666666666,100.78102945327939,True
2018-05-15,North,El Minieh-Danieh,Minieh-Dannieh,1701,34.38,36.07,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,3047.0,2.02,1.6529741379310345,122.20396881274608,False
2018-05-15,North,Tripoli,North,1705,34.44,35.83,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,5021.0,3.33,3.501741935483871,95.09552849273173,True
2018-05-15,North,Tripoli,North,1705,34.44,35.83,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2476.0,1.64,1.7433116883116881,94.07382575334302,False
2018-05-15,North,Tripoli,North,1705,34.44,35.83,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1681.0,1.11,1.2923497267759563,85.89006342494714,False
2018-05-15,North,Tripoli,North,1705,34.44,35.83,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2250.0,1.49,1.4978538812785387,99.47565771423345,False
2018-05-15,North,Tripoli,North,1705,34.44,35.83,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,10875.0,7.21,7.084666666666666,101.76907876164488,True
2018-05-15,North,Tripoli,North,1705,34.44,35.83,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,2550.0,1.69,1.6529741379310345,102.23995410571331,False
2018-05-15,North,Tripoli,North,1705,34.44,35.83,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,2667.0,1.77,1.565625,113.05389221556885,False
2018-05-15,North,Tripoli,North,1705,34.44,35.83,vegetables and fruits,Cucumbers (greenhouse),233,KG,actual,Retail,LBP,964.0,0.64,0.8613846153846154,74.29898196106447,False
2018-05-15,North,Zgharta,Zgharta,1709,34.4,35.9,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,4654.0,3.08,3.501741935483871,87.95622455183596,True
2018-05-15,North,Zgharta,Zgharta,1709,34.4,35.9,"meat, fish and eggs","Meat (chicken, whole, frozen)",548,KG,actual,Retail,LBP,5089.0,3.37,3.750943396226415,89.84406438631791,True
2018-05-15,North,Zgharta,Zgharta,1709,34.4,35.9,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2250.0,1.49,1.4978538812785387,99.47565771423345,False
2018-05-15,North,Zgharta,Zgharta,1709,34.4,35.9,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,2608.0,1.73,1.6529741379310345,104.65983467626275,False
2018-05-15,North,Zgharta,Zgharta,1709,34.4,35.9,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,2188.0,1.45,1.565625,92.61477045908183,False
2018-05-15,North,Zgharta,Zgharta,1709,34.4,35.9,vegetables and fruits,Cucumbers (greenhouse),233,KG,actual,Retail,LBP,1333.0,0.88,0.8613846153846154,102.16110019646365,False
2018-05-15,South,Jezzine,Jezzine,1697,33.54,35.59,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2250.0,1.49,1.4978538812785387,99.47565771423345,False
2018-05-15,South,Jezzine,Jezzine,1697,33.54,35.59,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,3000.0,1.99,1.6529741379310345,120.38905838483403,False
2018-05-15,South,Jezzine,Jezzine,1697,33.54,35.59,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,2517.0,1.67,1.565625,106.66666666666667,False
2018-05-15,South,Saida,South,1704,33.56,35.38,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2250.0,1.49,1.4978538812785387,99.47565771423345,False
2018-05-15,South,Saida,South,1704,33.56,35.38,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,2942.0,1.95,1.6529741379310345,117.96917781428459,False
2018-05-15,South,Saida,South,1704,33.56,35.38,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,2669.0,1.77,1.565625,113.05389221556885,False
2018-05-15,South,Saida,South,1704,33.56,35.38,vegetables and fruits,Cucumbers (greenhouse),233,KG,actual,Retail,LBP,1250.0,0.83,0.8613846153846154,96.35649223075549,False
2018-05-15,South,Sour,Sour,1706,33.27,35.2,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,4244.0,2.81,3.501741935483871,80.24577629566852,True
2018-05-15,South,Sour,Sour,1706,33.27,35.2,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,3000.0,1.99,1.6529741379310345,120.38905838483403,False
2018-05-15,South,Sour,Sour,1706,33.27,35.2,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,3013.0,2.0,1.565625,127.7445109780439,False
2018-06-15,Akkar,Akkar,Akkar,1684,34.53,36.08,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2625.0,1.74,1.7433116883116881,99.81003464074199,False
2018-06-15,Akkar,Akkar,Akkar,1684,34.53,36.08,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,11625.0,7.72,7.084666666666666,108.9677237225934,True
2018-06-15,Akkar,Akkar,Akkar,1684,34.53,36.08,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,2342.0,1.56,1.565625,99.64071856287426,False
2018-06-15,Akkar,Akkar,Akkar,1684,34.53,36.08,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,500.0,0.33,0.504074074074074,65.46656869948568,False
2018-06-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,3994.0,2.65,3.501741935483871,75.67662177349523,True
2018-06-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,3650.0,2.43,1.7433116883116881,139.38987596379485,False
2018-06-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,10363.0,6.89,7.084666666666666,97.25228192340265,True
2018-06-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,2919.0,1.94,1.6529741379310345,117.36420767164724,False
2018-06-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,500.0,0.33,0.504074074074074,65.46656869948568,False
2018-06-15,Baalbek-El Hermel,Baalbek,Baalbek-El Hermel,1687,34.0,36.21,vegetables and fruits,Cucumbers (greenhouse),233,KG,actual,Retail,LBP,1228.0,0.82,0.8613846153846154,95.19557063761384,False
2018-06-15,Baalbek-El Hermel,El Hermel,Hermel,1695,34.4,36.39,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1750.0,1.16,1.2923497267759563,89.75898520084567,False
2018-06-15,Baalbek-El Hermel,El Hermel,Hermel,1695,34.4,36.39,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,2500.0,1.66,1.6529741379310345,100.42504367780123,False
2018-06-15,Baalbek-El Hermel,El Hermel,Hermel,1695,34.4,36.39,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,2550.0,1.69,1.565625,107.94411177644709,False
2018-06-15,Beirut,Beirut,Beirut,1689,33.89,35.5,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2746.0,1.82,1.7433116883116881,104.39900175066117,False
2018-06-15,Beirut,Beirut,Beirut,1689,33.89,35.5,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1950.0,1.3,1.2923497267759563,100.59196617336153,False
2018-06-15,Beirut,Beirut,Beirut,1689,33.89,35.5,"meat, fish and eggs","Meat (chicken, whole, frozen)",548,KG,actual,Retail,LBP,5357.0,3.56,3.750943396226415,94.90945674044265,True
2018-06-15,Beirut,Beirut,Beirut,1689,33.89,35.5,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2093.0,1.39,1.4978538812785387,92.7994390756943,False
2018-06-15,Beirut,Beirut,Beirut,1689,33.89,35.5,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,2500.0,1.66,1.6529741379310345,100.42504367780123,False
2018-06-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,4500.0,2.99,3.501741935483871,85.38607513311348,True
2018-06-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2500.0,1.66,1.7433116883116881,95.22106753082281,False
2018-06-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2250.0,1.5,1.4978538812785387,100.14327957808737,False
2018-06-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,11500.0,7.64,7.084666666666666,107.83852451303284,True
2018-06-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,3000.0,1.99,1.6529741379310345,120.38905838483403,False
2018-06-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,2889.0,1.92,1.565625,122.63473053892216,False
2018-06-15,Bekaa,West Bekaa,West Beqaa,1707,33.63,35.76,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,750.0,0.5,0.504074074074074,99.19177075679649,False
2018-06-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,4680.0,3.11,3.501741935483871,88.81294102474344,True
2018-06-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,3800.0,2.52,1.7433116883116881,144.5524639624539,False
2018-06-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1917.0,1.27,1.2923497267759563,98.27061310782241,False
2018-06-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,"meat, fish and eggs","Meat (chicken, whole, frozen)",548,KG,actual,Retail,LBP,5769.0,3.83,3.750943396226415,102.10764587525152,True
2018-06-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2250.0,1.5,1.4978538812785387,100.14327957808737,False
2018-06-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,3250.0,2.16,1.6529741379310345,130.67355080966908,False
2018-06-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,vegetables and fruits,Cabbage,181,KG,actual,Retail,LBP,750.0,0.5,0.504074074074074,99.19177075679649,False
2018-06-15,Bekaa,Zahle,Bekaa,1708,33.85,35.9,vegetables and fruits,Cucumbers (greenhouse),233,KG,actual,Retail,LBP,1250.0,0.83,0.8613846153846154,96.35649223075549,False
2018-06-15,El Nabatieh,Bint Jubail,Bint Jbeil,1690,33.12,35.43,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,5283.0,3.51,3.501741935483871,100.23582733017669,True
2018-06-15,El Nabatieh,Bint Jubail,Bint Jbeil,1690,33.12,35.43,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,2500.0,1.66,1.7433116883116881,95.22106753082281,False
2018-06-15,El Nabatieh,Bint Jubail,Bint Jbeil,1690,33.12,35.43,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2250.0,1.5,1.4978538812785387,100.14327957808737,False
2018-06-15,El Nabatieh,Bint Jubail,Bint Jbeil,1690,33.12,35.43,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,10495.0,6.97,7.084666666666666,98.38148113296322,True
2018-06-15,El Nabatieh,Bint Jubail,Bint Jbeil,1690,33.12,35.43,pulses and nuts,Lentils (green),549,KG,actual,Retail,LBP,2667.0,1.77,1.6529741379310345,107.07971524681217,False
2018-06-15,El Nabatieh,Bint Jubail,Bint Jbeil,1690,33.12,35.43,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,2624.0,1.74,1.565625,111.13772455089821,False
2018-06-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,4097.0,2.72,3.501741935483871,77.67562687694604,True
2018-06-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,3310.0,2.2,1.7433116883116881,126.19659552277724,False
2018-06-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,2098.0,1.39,1.2923497267759563,107.55602536997885,False
2018-06-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2175.0,1.45,1.4978538812785387,96.8051702588178,False
2018-06-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,10250.0,6.81,7.084666666666666,96.1230827138421,True
2018-06-15,El Nabatieh,El Nabatiye,El Nabatieh,1702,33.38,35.48,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,2557.0,1.7,1.565625,108.58283433133732,False
2018-06-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,4000.0,2.66,3.501741935483871,75.96219393113105,True
2018-06-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,2125.0,1.41,1.2923497267759563,109.10359408033825,False
2018-06-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2250.0,1.5,1.4978538812785387,100.14327957808737,False
2018-06-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,2417.0,1.61,1.565625,102.83433133732535,False
2018-06-15,El Nabatieh,Hasbaiya,Hasbaya,1694,33.4,35.69,vegetables and fruits,Cucumbers (greenhouse),233,KG,actual,Retail,LBP,1500.0,1.0,0.8613846153846154,116.09215931416324,False
2018-06-15,El Nabatieh,Marjaayoun,Marjayoun,1700,33.36,35.59,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,4244.0,2.82,3.501741935483871,80.53134845330435,True
2018-06-15,El Nabatieh,Marjaayoun,Marjayoun,1700,33.36,35.59,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2250.0,1.5,1.4978538812785387,100.14327957808737,False
2018-06-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,4085.0,2.71,3.501741935483871,77.39005471931021,True
2018-06-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,3350.0,2.23,1.7433116883116881,127.91745818899692,False
2018-06-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1688.0,1.12,1.2923497267759563,86.66384778012686,False
2018-06-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2250.0,1.5,1.4978538812785387,100.14327957808737,False
2018-06-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,11000.0,7.31,7.084666666666666,103.18057777359554,True
2018-06-15,Mount Lebanon,Aley,Aley,1685,33.81,35.6,vegetables and fruits,Cucumbers (greenhouse),233,KG,actual,Retail,LBP,1460.0,0.97,0.8613846153846154,112.60939453473836,False
2018-06-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,LBP,4623.0,3.07,3.501741935483871,87.67065239420012,True
2018-06-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,3225.0,2.14,1.7433116883116881,122.75487019033787,False
2018-06-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1959.0,1.3,1.2923497267759563,100.59196617336153,False
2018-06-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,"meat, fish and eggs","Meat (chicken, whole, frozen)",548,KG,actual,Retail,LBP,5357.0,3.56,3.750943396226415,94.90945674044265,True
2018-06-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,oil and fats,Oil (sunflower),184,5 L,actual,Retail,LBP,10745.0,7.14,7.084666666666666,100.78102945327939,True
2018-06-15,Mount Lebanon,Baabda,Baabda,1686,33.83,35.54,pulses and nuts,Lentils (red),550,KG,actual,Retail,LBP,2697.0,1.79,1.565625,114.3313373253493,False
2018-06-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,"meat, fish and eggs","Fish (tuna, canned)",322,185 G,actual,Retail,LBP,3200.0,2.13,1.7433116883116881,122.18124930159794,False
2018-06-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,"meat, fish and eggs","Meat (beef, canned)",320,200 G,actual,Retail,LBP,1900.0,1.26,1.2923497267759563,97.4968287526427,False
2018-06-15,Mount Lebanon,Chouf,Chouf,1692,33.65,35.59,milk and dairy,Cheese (picon),319,160 G,actual,Retail,LBP,2250.0,1.5,1.4978538812785387,100.14327957808737,False
